colonia,alcaldia,nueva_clave,total,cuartil,quintil,octil,decil,geo_shape,geo_point
CENTRO DE AZCAPOTZALCO,AZCAPOTZALCO,02-007,7,1,1,2,2,"{""type"": ""Polygon"", ""coordinates"": [[[-99.18958508632883, 19.485191477546735], [-99.1894566907001, 19.48516370368117], [-99.18940689939237, 19.48515293306083], [-99.18932829511436, 19.485135929724127], [-99.18923120330413, 19.48511492719246], [-99.18909080953961, 19.485084557644562], [-99.18889611738511, 19.485042442236363], [-99.18758245762766, 19.48475826799178], [-99.18675037791814, 19.484571522473733], [-99.18658855991539, 19.484532134180057], [-99.18566436037717, 19.484599765182477], [-99.18474553247982, 19.48443534152729], [-99.1843466126932, 19.484363953532892], [-99.18398122262563, 19.48429560159832], [-99.18327561384723, 19.484158098026573], [-99.18289634528452, 19.48408418787295], [-99.18314262203117, 19.48316694284896], [-99.18317229453548, 19.48305642842549], [-99.18320498830339, 19.48293755142929], [-99.18341674633726, 19.482167579002446], [-99.1834742660105, 19.481936715680906], [-99.1835911370933, 19.48145635663], [-99.18359894528808, 19.481427648907182], [-99.18374197773157, 19.48090177190471], [-99.18404438852166, 19.479789908655473], [-99.18433453997261, 19.47877378784341], [-99.18460297695458, 19.477833700275205], [-99.18462068621972, 19.477771680634074], [-99.18463374823884, 19.47772593608828], [-99.1845062028171, 19.477511889743514], [-99.18416000501686, 19.476930898291084], [-99.18393554054136, 19.476595760021894], [-99.18416604032642, 19.47681390392361], [-99.18442956869696, 19.47715095193866], [-99.18456954008965, 19.477304843906342], [-99.18463331308162, 19.477341825202327], [-99.18469089427582, 19.47735736494615], [-99.18473818743877, 19.47736511594671], [-99.18533759582027, 19.477470241834467], [-99.185383243686, 19.47747824759548], [-99.18566330226722, 19.47748254028783], [-99.18717663263288, 19.477293129411187], [-99.18716159181503, 19.476987291628962], [-99.18721505472747, 19.4769969854136], [-99.18788542783936, 19.47714447656912], [-99.18822272697568, 19.477266964104263], [-99.18829166289396, 19.477323436777635], [-99.18836059885993, 19.47737990942403], [-99.18864673523044, 19.477523468304224], [-99.1886935586049, 19.477546960221233], [-99.18878595788725, 19.477593318128722], [-99.18882732525744, 19.477614072646013], [-99.18886869263808, 19.47763482715372], [-99.18896948242013, 19.477685394526063], [-99.18884626380873, 19.478940103188098], [-99.18883963553134, 19.479007596984776], [-99.18883131508586, 19.479092321554365], [-99.18873309393254, 19.48014615854164], [-99.18864494038769, 19.481091966707165], [-99.1886177015318, 19.481384212968287], [-99.18859901417407, 19.481676273915863], [-99.18858409046724, 19.4819271308963], [-99.18857266738284, 19.48216910488205], [-99.18857188886663, 19.482507630629957], [-99.18860788789866, 19.482852725146188], [-99.18867250439314, 19.483210681976825], [-99.1886992557638, 19.483322864790676], [-99.18872600717197, 19.483435047598874], [-99.18875361265854, 19.483550811838803], [-99.18880539449812, 19.483735749425396], [-99.1888638952672, 19.483914300968134], [-99.18898531720943, 19.484216114543667], [-99.18915609738569, 19.484545518898475], [-99.189322332317, 19.484821769342208], [-99.18946157872107, 19.485025752317455], [-99.18958508632883, 19.485191477546735]]]}","{ ""type"": ""Point"", ""coordinates"": [-99.1863123775,19.4811765098] }"
TEZOZOMOC,AZCAPOTZALCO,02-102,6,1,1,1,1,"{""type"": ""Polygon"", ""coordinates"": [[[-99.19651910340124, 19.49166803725208], [-99.19641668538117, 19.491636593780672], [-99.19633496718954, 19.491714267529183], [-99.19610747526211, 19.49143008979318], [-99.1954380838326, 19.490593893743682], [-99.19486964682488, 19.489883799983204], [-99.19491330857268, 19.489790264649102], [-99.1955346947253, 19.48816499254838], [-99.19558660173708, 19.48802889687775], [-99.19573536958961, 19.487638839170636], [-99.196163381338, 19.486516614701344], [-99.196634151935, 19.485373908096165], [-99.19700531804786, 19.48563499012601], [-99.19706164148637, 19.485674608466237], [-99.1973484532568, 19.485876353497186], [-99.19761993931117, 19.486067317444896], [-99.19789571955349, 19.486261653123933], [-99.19817172176458, 19.486455439898492], [-99.19848600386796, 19.486676503582213], [-99.1992201614148, 19.487192900009614], [-99.199324357936, 19.48726618991318], [-99.19963016146933, 19.487486938511932], [-99.19971157133844, 19.487545705185774], [-99.20001962729344, 19.487768078286635], [-99.20024498954054, 19.487930757429737], [-99.20034723643765, 19.488004564788223], [-99.20061331705914, 19.48819663562898], [-99.20071765539726, 19.48829535459388], [-99.20070294129287, 19.488436563149843], [-99.20074027465148, 19.488528296731463], [-99.20082224628763, 19.4885988019728], [-99.20094885622636, 19.488648078813522], [-99.20107542266395, 19.48866205755288], [-99.20117392779328, 19.48864866570358], [-99.20143050686724, 19.488870730939116], [-99.20128577555035, 19.48942783579104], [-99.20123838323947, 19.48961025908907], [-99.20120333690853, 19.48974515976102], [-99.2011841479637, 19.489819021934316], [-99.20103770878184, 19.4903826940473], [-99.20071930271811, 19.491433899386564], [-99.20062411477696, 19.491748155982393], [-99.20056745237879, 19.491935222490337], [-99.20043570246727, 19.49237018287792], [-99.20040630527346, 19.4924672347205], [-99.2001791074921, 19.493131193195254], [-99.19983520989409, 19.49301575825557], [-99.19969130540117, 19.492966587362766], [-99.19954938033209, 19.492919083042736], [-99.19945488658242, 19.492886808682762], [-99.19933854265433, 19.492847548699974], [-99.19922343872221, 19.492808963822636], [-99.19900638084206, 19.492735460965633], [-99.19891412501667, 19.492704329175975], [-99.19867117808462, 19.492622346288904], [-99.19859227656391, 19.492596059441826], [-99.19834781694483, 19.4925132268434], [-99.19823299336551, 19.492467158143928], [-99.19801982602355, 19.492372735930157], [-99.19797820971539, 19.492352756516002], [-99.19783088188483, 19.492224272584536], [-99.19771174047898, 19.492121850836735], [-99.19756378497183, 19.492003076421092], [-99.19709775479366, 19.49183731675602], [-99.19651910340124, 19.49166803725208]]]}","{ ""type"": ""Point"", ""coordinates"": [-99.1981532439,19.489479925] }"
SAN PEDRO CUAJIMALPA (PBLO),CUAJIMALPA DE MORELOS,04-056,7,2,2,3,3,"{""type"": ""Polygon"", ""coordinates"": [[[-99.30517178271744, 19.354131673101367], [-99.30438128486006, 19.356084048167975], [-99.30392724088617, 19.35730038240539], [-99.30388633539089, 19.357446446316384], [-99.30376236775938, 19.35788910398342], [-99.30371093251077, 19.35857696453969], [-99.30384019828385, 19.35977376478333], [-99.30389630819047, 19.360104036825966], [-99.30392261694244, 19.360258893933057], [-99.3043718946918, 19.362781573348887], [-99.30440142935281, 19.363140452650896], [-99.30436334002886, 19.363773280044136], [-99.30432790636146, 19.36396802939136], [-99.30429967484272, 19.36403149870856], [-99.30424525024465, 19.36424728107119], [-99.30416622486518, 19.36442887006632], [-99.30403328555467, 19.364716684263644], [-99.30388588567033, 19.365066647125904], [-99.30380738096484, 19.364998965649], [-99.30362008292427, 19.3647841486821], [-99.30270572822798, 19.36403761929284], [-99.30228213440188, 19.363454083410893], [-99.30218549076099, 19.3633028990263], [-99.30205309795349, 19.362740593616294], [-99.30199236565944, 19.362482646976765], [-99.30195248700774, 19.362323620939886], [-99.3018684566581, 19.36219901794236], [-99.30159869215909, 19.36194394575515], [-99.30171094138778, 19.36183605022614], [-99.30184428357138, 19.361578047185745], [-99.30192288808381, 19.361384726098247], [-99.30193664869365, 19.361350780209133], [-99.30201084133965, 19.361030163969247], [-99.30204318714779, 19.360781496370866], [-99.30205654399846, 19.36056752874342], [-99.30198293930627, 19.360570977723825], [-99.30196133649574, 19.36056506800823], [-99.30159346114738, 19.36046443070278], [-99.30131215049494, 19.360375949427535], [-99.30029994609865, 19.36007428947045], [-99.3000619776981, 19.360033629286974], [-99.29975915445226, 19.360006759706497], [-99.29953094803383, 19.36004818765284], [-99.29952196868751, 19.36026130757101], [-99.29956821552567, 19.360387207700448], [-99.29969956060681, 19.360587805406343], [-99.29985178274451, 19.360728793527656], [-99.29963282250827, 19.361613003532664], [-99.2996009155173, 19.361741850240335], [-99.29955241194607, 19.36223922552435], [-99.29950683679277, 19.363010981652526], [-99.2995270655855, 19.36345579965272], [-99.29961387242497, 19.363997202443006], [-99.29905908046933, 19.364077358513473], [-99.29874953621231, 19.364061987825316], [-99.2985178959916, 19.364015917637722], [-99.29842345383848, 19.36397057389772], [-99.29799353474387, 19.363593380705872], [-99.29786582311597, 19.36339573909809], [-99.29780839754724, 19.363229296383196], [-99.29716193511902, 19.36275061048081], [-99.29704882501102, 19.362651552179532], [-99.29697746917908, 19.362512728565033], [-99.29692277918191, 19.36233815031199], [-99.29688884418692, 19.36207620447477], [-99.2968476847677, 19.361628251062573], [-99.29500507735492, 19.36192701514024], [-99.29446306996276, 19.362037840804607], [-99.29437856855262, 19.362052563895254], [-99.29367256960228, 19.362115712708356], [-99.29343810607996, 19.36215831286385], [-99.2932152796043, 19.362156614004608], [-99.29338540411857, 19.36182542043503], [-99.29351661136921, 19.361401955724027], [-99.2935761933085, 19.3603699240951], [-99.29382780262343, 19.359842326899734], [-99.29382953741894, 19.359507962667127], [-99.29382958194296, 19.359495521741504], [-99.29383101481064, 19.359095149978877], [-99.29386274545553, 19.358977394323016], [-99.29364747959416, 19.359143682858555], [-99.29283376303609, 19.35996755415811], [-99.2926590950619, 19.36009794355157], [-99.29213174517889, 19.360377627947862], [-99.29204557339978, 19.36041498666076], [-99.29017120124026, 19.36109200680751], [-99.29008396947319, 19.36113683225733], [-99.28929207447469, 19.361543757244732], [-99.28777436433842, 19.36241491626711], [-99.2875416826839, 19.362575916517866], [-99.287030742489, 19.362986512019592], [-99.2869734809525, 19.362788548328602], [-99.28690122722301, 19.362697429428305], [-99.28654464261942, 19.36268963174266], [-99.2859553077825, 19.36269851513068], [-99.28596433473454, 19.362614207550745], [-99.2863298610715, 19.36254084389601], [-99.2867987521448, 19.362444104632594], [-99.28727565099078, 19.362279244476124], [-99.28777231947399, 19.362021104847702], [-99.28807692799104, 19.361734323135384], [-99.28846808988379, 19.361170012337496], [-99.28929834894579, 19.35980205757952], [-99.29136838558422, 19.356479987763905], [-99.29239764636841, 19.35532220472573], [-99.29318269570844, 19.354439112610056], [-99.29350841124763, 19.354092969949534], [-99.29409630127421, 19.35346838337634], [-99.2944891580059, 19.353159775992513], [-99.29487087246342, 19.352634485626265], [-99.29571988982191, 19.351869594985434], [-99.29618489009977, 19.3515627180892], [-99.29696752042062, 19.351280884155596], [-99.30219076095676, 19.349887141793474], [-99.30222482582029, 19.34988085065313], [-99.30349078161072, 19.34964704755219], [-99.30437955583335, 19.349685025852], [-99.30498701481942, 19.349569985543514], [-99.30556154415903, 19.349414830639326], [-99.30579876921021, 19.3493076841552], [-99.30607029852881, 19.349094158974506], [-99.30625541379803, 19.348860078642684], [-99.30631014188388, 19.348790874201846], [-99.30648613123158, 19.34835051059563], [-99.3068959914888, 19.347271753215765], [-99.30670633858551, 19.348377337557263], [-99.30652226508927, 19.349694841616028], [-99.30648508604861, 19.3498821742658], [-99.30616253470792, 19.351507383997973], [-99.30559154466539, 19.353019824675663], [-99.30517178271744, 19.354131673101367]]]}","{ ""type"": ""Point"", ""coordinates"": [-99.2986516771,19.3566633045] }"
